Name,Country,Region,Winery,Rating,NumberOfRatings,Price,Year,Winestyle
Hermitage La Chapelle Rouge 2016,France,Hermitage,Paul Jaboulet Aîné,4.3,0.05633998748000289,1.0,2016,Red
Mas Oliveras Tempranillo 2018,Spain,Catalunya,Ramón Roqueta,3.2,0.05633998748000289,0.03531892461781761,2018,Red
Pannobile 2015,Austria,Burgenland,Pittnauer,3.9,0.05633998748000289,0.20010542962572483,2015,Red
Tempus 2018,Italy,Veneto,Stefano Accordini,3.8,0.05633998748000289,0.07664733790195044,2018,Red
Le Clos des Fées (Hervé Bizeul) 2013,France,Côtes du Roussillon,Domaine du Clos des Fées,4.1,0.05633998748000289,0.5206114918292041,2013,Red
Tío Martín Crianza 2016,Spain,Rioja,D. Mateos,3.8,0.05633998748000289,0.13220875065893517,2016,Red
Vigna Del Mandorlo Dolcetto d'Alba 2017,Italy,Dolcetto d'Alba,Elvio Cogno,3.4,0.05633998748000289,0.08803373748023194,2017,Red
Barolo Bussia 2015,Italy,Barolo,Prunotto,4.1,0.05633998748000289,0.6942540853979968,2015,Red
Tinto 2015,Spain,Rioja,Gran Familia,3.5,0.05633998748000289,0.0279388508170796,2015,Red
Finca Cuesta Clara Raro Reserva 2015,Spain,Rioja,Campillo,4.2,0.05633998748000289,0.3884027411702689,2015,Red
Fronsac 2005,France,Fronsac,Château la Vieille Cure,4.0,0.05633998748000289,0.38798102266736956,2005,Red
Ventoux 2016,France,Ventoux,Xavier Vignon,3.6,0.05633998748000289,0.05324196099103847,2016,Red
Hussonet Cabernet Sauvignon Gran Reserva 2015,Chile,Maipo Valley,Haras de Pirque,3.7,0.7198998400222592,0.13494992092778071,2015,Red
Salice Salentino Riserva 2016,Italy,Salice Salentino,Marchese di Borgosole,3.9,0.7205953954232469,0.05629942013705851,2016,Red
Chianti Classico 2016,Italy,Chianti Classico,Isole e Olena,3.9,0.7219865062252222,0.18671586715867158,2016,Red
Joseph Meczan Pinot Nero - Blauburgunder Alto Adige 2016,Italy,Südtirol - Alto Adige,J. Hofstätter,3.6,0.72268206162621,0.10890880337374803,2016,Red
Brunello di Montalcino 2014,Italy,Brunello di Montalcino,Tenuta Il Poggione,4.2,0.7233776170271976,0.35297838692672645,2014,Red
Cabernet Sauvignon 2015,United States,Columbia Valley,Columbia Winery,3.8,0.7233776170271976,0.15392725355824988,2015,Red
Saint-Julien (Grand Cru Classé) 2009,France,Saint-Julien,Château Léoville Barton,4.4,0.7240731724281854,1.0,2009,Red
Pessac-Léognan (Grand Cru Classé de Graves) 2005,France,Pessac-Léognan,Château Smith Haut-Lafitte,4.4,0.7240731724281854,1.0,2005,Red
Cabernet Sauvignon 2013,Mexico,Valle de Guadalupe,L. A. Cetto,3.4,0.7240731724281854,0.05798629414865578,2013,Red
Malbec 2017,Argentina,Mendoza,Catena,4.1,0.9999999999999999,0.10911966262519768,2017,Red
Saint-Estèphe (Grand Cru Classé) 2009,France,Saint-Estèphe,Château Lafon-Rochet,4.2,0.7261598386311484,0.7678439641539273,2009,Red
Amarone della Valpolicella Classico 2014,Italy,Amarone della Valpolicella Classico,Bolla,4.1,0.7261598386311484,0.2724301528729573,2014,Red
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2014,France,Saint-Émilion Grand Cru,Château Belair-Monange,4.0,0.05703554288099058,1.0,2014,Red
Margaux (Grand Cru Classé) 2017,France,Margaux,Château Lascombes,4.0,0.05703554288099058,0.8814971006852926,2017,Red
Pauillac (Grand Cru Classé) 2017,France,Pauillac,Château d'Armailhac,3.9,0.05703554288099058,0.5217712177121772,2017,Red
Figure Libre Freestyle Rouge 2018,France,Pays d'Oc,Gayda,3.7,0.05703554288099058,0.0875065893516078,2018,Red
Pinot Noir 2018,France,Pays d'Oc,La Forge Estate,3.6,0.05703554288099058,0.043437005798629406,2018,Red
Tinto 2018,Spain,Alicante,Vergel,3.6,0.05703554288099058,0.044280442804428034,2018,Red
Les Coteaux Cabernet Sauvignon 2015,South Africa,Wellington,Mont du Toit,3.8,0.05703554288099058,0.08803373748023194,2015,Red
Mayro Montepulciano d'Abruzzo 2015,Italy,Montepulciano d'Abruzzo,Fosso Corno,3.7,0.05703554288099058,0.04849762783342119,2015,Red
Barbera d'Alba 2018,Italy,Barbera d'Alba,Comm. G.B. Burlotto,3.9,0.05703554288099058,0.14602003162888771,2018,Red
Blauer Spätburgunder 2015,Germany,Baden,Ziereisen,3.7,0.05703554288099058,0.08603057459146021,2015,Red
Promontory 2013,United States,Napa Valley,Promontory,4.7,0.05703554288099058,1.0,2013,Red
Tempranillo - Merlot 2015,Spain,Ribera del Duero,Rolland & Galarreta 'R&G',3.7,0.05703554288099058,0.11386399578281498,2015,Red
Sankt Laurent 2017,Austria,Burgenland,Umathum,3.6,0.05703554288099058,0.10595677385345281,2017,Red
Gigondas 2017,France,Gigondas,M. Chapoutier,3.9,0.05703554288099058,0.2282551396942541,2017,Red
Driopi Classic Agiorgitiko Nemea 2017,Greece,Nemea,Κτημα Τσελεπου (Ktima Tselepos),3.7,0.05703554288099058,0.08803373748023194,2017,Red
Magna Malbec 2018,Argentina,San Juan,Callia,3.5,0.05703554288099058,0.06114918292040062,2018,Red
Nero 2010,Italy,Salento,Conti Zecca,4.0,0.05703554288099058,0.2316288877174486,2010,Red
Salice Salentino 2017,Italy,Salice Salentino,Epicuro,3.6,0.05703554288099058,0.03268318397469689,2017,Red
Valpolicella Superiore 2014,Italy,Valpolicella,Rocca Sveva,3.7,0.05703554288099058,0.1337901950448076,2014,Red
Gevrey-Chambertin 2015,France,Gevrey-Chambertin,Chanson,4.1,0.05703554288099058,0.503426462836057,2015,Red
Pago de los Balagueses Garnacha Tintorera - Merlot 2014,Spain,Valencia,Vegalfaro,3.8,0.05703554288099058,0.14496573537163943,2014,Red
Barolo Liste 2013,Italy,Barolo,Borgogno,4.2,0.05703554288099058,0.8103321033210333,2013,Red
Adrianna Vineyard Fortuna Terrae Malbec 2016,Argentina,Mendoza,Catena Zapata,4.6,0.05703554288099058,0.9146020031628889,2016,Red
Malbec de Purcari 2018,Moldova,South Eastern,Château Purcari,4.1,0.05703554288099058,0.09309435951502373,2018,Red
Esprit de Granit Saint-Joseph 2012,France,Saint-Joseph,Cave de Tain,4.0,0.05703554288099058,0.2612546125461255,2012,Red
Bachgart Blauburgunder 2016,Italy,Südtirol - Alto Adige,Klaus Lentsch,3.8,0.05703554288099058,0.17659462308908802,2016,Red
Crianza 2016,Spain,Rioja,Campo Viejo,3.5,0.7268553940321361,0.051027938850817085,2016,Red
Margaux de Brane (Margaux de Henri Lurton) 2014,France,Margaux,Château Brane-Cantenac,3.8,0.7268553940321361,0.3273589878755931,2014,Red
Shiraz 2017,South Africa,Swartland,Allesverloren,3.6,0.7268553940321361,0.08170795993674224,2017,Red
Rubesco Rosso di Torgiano 2016,Italy,Torgiano,Lungarotti,3.7,0.7275509494331237,0.07011070110701109,2016,Red
Yamhill Cuvée Pinot Noir 2014,United States,Willamette Valley,Domaine Serene,4.3,0.7275509494331237,0.5888244596731682,2014,Red
Gran Enemigo 2015,Argentina,Mendoza,El Enemigo,4.5,0.7282465048341115,0.6245651027938851,2015,Red
Macán Clásico 2015,Spain,Rioja,Benjamin de Rothschild - Vega Sicilia,4.3,0.7289420602350991,0.47854507116499734,2015,Red
Zinfandel 2016,United States,North Coast,Ghost Pines,3.9,0.7303331710370745,0.14907749077490776,2016,Red
Reserve Malbec 2016,Argentina,Tupungato,Sophenia,3.8,0.7310287264380622,0.1047970479704797,2016,Red
Saint-Estèphe 2011,France,Saint-Estèphe,Château de Pez,3.9,0.7317242818390499,0.35582498682129676,2011,Red
Rosso di Montalcino Leopoldo Franceschi 2014,Italy,Rosso di Montalcino,Tenuta Il Poggione,3.9,0.7317242818390499,0.19177648919346338,2014,Red
Saint-Estèphe (Grand Cru Classé) 2005,France,Saint-Estèphe,Château Lafon-Rochet,4.1,0.7317242818390499,0.8096995255666843,2005,Red
Diamond Collection Zinfandel (Red Label) 2016,United States,Napa Valley,Francis Ford Coppola,3.9,0.7324198372400376,0.19230363732208752,2016,Red
Overture N.V.,United States,Napa Valley,Opus One,4.4,0.9999999999999999,1.0,N.V.,Red
Nèprica Cabernet Sauvignon 2018,Italy,Puglia,Tormaresca,3.5,0.05773109828197827,0.05461254612546126,2018,Red
Veneto Rosso del Bepi 2010,Italy,Veneto,Quintarelli Giuseppe,4.4,0.05773109828197827,1.0,2010,Red
Taurasi 2015,Italy,Taurasi,Feudi di San Gregorio,4.1,0.05773109828197827,0.150764364786505,2015,Red
Tributo Carmenère 2018,Chile,Colchagua Valley,Caliterra,3.7,0.05773109828197827,0.06842382709541381,2018,Red
Lalande-de-Pomerol 2014,France,Lalande-de-Pomerol,Château Les Hauts-Conseillants,4.0,0.05773109828197827,0.181549815498155,2014,Red
Coteaux Du Languedoc La Clape L'Hospitalitas 2015,France,La Clape,Gérard Bertrand,4.4,0.05773109828197827,0.719451765946231,2015,Red
Shiraz 2015,South Africa,Stellenbosch,Kaapzicht,4.0,0.05773109828197827,0.1307327358987876,2015,Red
Gigondas Valbelle 2015,France,Gigondas,Château de Saint Cosme,4.3,0.05773109828197827,0.4934106483921983,2015,Red
Primitivo di Manduria 2018,Italy,Primitivo di Manduria,Terre di Campo Sasso,4.1,0.05773109828197827,0.0540853979968371,2018,Red
Redhill Pinotage 2017,South Africa,Stellenbosch,Simonsig,4.2,0.05773109828197827,0.1713231418028466,2017,Red
Finca Dofí 2017,Spain,Priorat,Álvaro Palacios,4.4,0.05773109828197827,0.7042698998418556,2017,Red
Unique Selection 2015,Chile,Colchagua Valley,Siegel,4.2,0.05773109828197827,0.27148128624143386,2015,Red
Sud Malvasia Nera 2016,Italy,Salento,San Marzano,3.9,0.05773109828197827,0.04322614654717976,2016,Red
Alboreto Nobile di Montepulciano 2016,Italy,Vino Nobile di Montepulciano,Talosa,3.9,0.05773109828197827,0.1157617290458619,2016,Red
Tempranillo Reserva 2010,Spain,Rioja,Bodegas Amaren,4.2,0.05773109828197827,0.33473906167633105,2010,Red
Bordeaux Supérieur 2017,France,Bordeaux Supérieur,Château Picon,3.5,0.05773109828197827,0.044280442804428034,2017,Red
Valpolicella Valpantena 2017,Italy,Valpolicella Valpantena,Costa Arente,3.8,0.05773109828197827,0.13199789140748552,2017,Red
Poggio Al Tufo Alicante 2015,Italy,Maremma Toscana,Tommasi,3.9,0.05773109828197827,0.18102266736953085,2015,Red
Conde de Valdemar Reserva 2012,Spain,Rioja,Bodegas Valdemar,4.0,0.05773109828197827,0.10658935160780181,2012,Red
Rondeur Appassimento 2018,France,Pays d'Oc,Domaine La Grange,4.2,0.05773109828197827,0.06557722720084344,2018,Red
Zarihs Syrah 2016,Spain,Campo de Borja,Borsao,4.1,0.05773109828197827,0.13220875065893517,2016,Red
Merlot Selección 2016,Spain,Extremadura,Coloma,4.0,0.05773109828197827,0.09277807063784924,2016,Red
Tinto 2000,Spain,Castilla y León,Dehesa La Granja,4.1,0.05773109828197827,0.33579335793357934,2000,Red
Siebeneich Merlot Riserva 2016,Italy,Südtirol - Alto Adige,Colterenzio (Schreckbichl),3.8,0.05773109828197827,0.1672113863995783,2016,Red
Cabernet Sauvignon 2017,South Africa,Stellenbosch,Stark-Condé,3.8,0.05773109828197827,0.09319978914074856,2017,Red
Amarone 2012,Italy,Amarone della Valpolicella,Musella,4.2,0.05773109828197827,0.2738007380073801,2012,Red
Reserva 2012,Spain,Rioja,Ortega Ezquerro,3.9,0.05773109828197827,0.11386399578281498,2012,Red
Palha Canas Tinto 2016,Portugal,Lisboa,Casa Santos Lima,3.6,0.05773109828197827,0.06062203479177649,2016,Red
12 e Mezzo Primitivo del Salento 2017,Italy,Salento,Varvaglione,3.9,0.733810948042013,0.04322614654717976,2017,Red
50 & 50 2013,Italy,Toscana,Capannelle,4.4,0.7345065034430006,1.0,2013,Red
Cabernet Sauvignon de Purcari 2017,Moldova,South Eastern,Château Purcari,4.1,0.7352020588439884,0.10363732208750659,2017,Red
Ca'Marcanda Promis Toscana 2017,Italy,Toscana,Gaja,4.0,0.735897614244976,0.2925672113863996,2017,Red
Cabernet Sauvignon - Merlot 2015,Spain,Somontano,Enate,3.6,0.7365931696459638,0.0669478123352662,2015,Red
Conde de Valdemar Gran Reserva 2008,Spain,Rioja,Bodegas Valdemar,4.0,0.7365931696459638,0.17754348972061149,2008,Red
Whole Berry Cabernet Sauvignon 2017,South Africa,Robertson,Springfield Estate,4.1,0.7365931696459638,0.14338429098576702,2017,Red
Clásico Garnacha 2018,Spain,Campo de Borja,Borsao,3.6,0.7372887250469514,0.029942013705851346,2018,Red
Sideral 2017,Chile,Cachapoal Valley,Altaïr,4.2,0.7372887250469514,0.1929362150764365,2017,Red
Charles Wetmore Cabernet Sauvignon 2014,United States,Livermore Valley,Wente,4.0,0.7379842804479391,0.1892461781760675,2014,Red
Saint-Estèphe 2012,France,Saint-Estèphe,Château de Pez,4.0,0.7400709466509022,0.32419609910384817,2012,Red
Gran Reserva Cabernet Sauvignon 2017,Chile,Maipo Valley,Carmen,3.8,0.7400709466509022,0.08961518186610437,2017,Red
Mentor Cabernet 2013,Australia,Barossa,Peter Lehmann,3.9,0.05842665368296596,0.3114391143911439,2013,Red
Montagne-Saint-Émilion 2016,France,Montagne-Saint-Émilion,Clos de Bouard,4.0,0.05842665368296596,0.25355824986821296,2016,Red
Les Cépages Cabernet Sauvignon 2018,France,Pays d'Oc,Baron Philippe de Rothschild,3.4,0.05842665368296596,0.043437005798629406,2018,Red
L'Esprit Terroir La Clape 2015,France,La Clape,Château Rouquette Sur Mer,3.8,0.05842665368296596,0.12440695835529783,2015,Red
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2015,France,Saint-Émilion Grand Cru,Château Belair-Monange,4.3,0.05842665368296596,1.0,2015,Red
Pinot Noir 2017,United States,Central Coast,Ryder Estate,3.7,0.05842665368296596,0.14306800210859252,2017,Red
Malbec 2018,France,Comté Tolosan,Carmelle,3.7,0.05842665368296596,0.03479177648919347,2018,Red
Merlot 2015,United States,Washington,Stimson Estate Cellars,3.6,0.05842665368296596,0.054190827622561936,2015,Red
Blaufränkisch 2017,Austria,Burgenland,Krutzler,3.5,0.05842665368296596,0.06146547179757512,2017,Red
I Sodi del Paretaio 2018,Italy,Chianti,Badia di Morrona,3.5,0.05842665368296596,0.051027938850817085,2018,Red
Villa Blanche Syrah 2017,France,Pays d'Oc,Calmel & Joseph,3.8,0.05842665368296596,0.04480759093305219,2017,Red
Arbossar 2016,Spain,Priorat,Terroir Al Límit Soc. Lda,4.0,0.05842665368296596,0.5993674222456511,2016,Red
Amarone Della Valpolicella Marta Galli 2007,Italy,Amarone della Valpolicella,Le Ragose,4.3,0.05842665368296596,0.5983131259884027,2007,Red
Vera Cruz Shiraz 2014,South Africa,Stellenbosch,Delheim,4.3,0.05842665368296596,0.3410648392198208,2014,Red
Poggio d'Arna Toscana 2016,Italy,Toscana,Tenuta di Sesta,4.0,0.05842665368296596,0.09942013705851346,2016,Red
Contador Rioja 2014,Spain,Rioja,Bodega Contador (Benjamín Romeo),4.6,0.05842665368296596,1.0,2014,Red
Fronsac 2015,France,Fronsac,Château Moulin Haut-Laroque,4.0,0.05842665368296596,0.20263574064312073,2015,Red
Pinot Noir *** 2014,Germany,Baden,Weingut Holger Koch,3.6,0.05842665368296596,0.28255139694254083,2014,Red
Lemberger Trocken 2014,Germany,Württemberg,Grafen Neipperg,3.2,0.05842665368296596,0.06800210859251449,2014,Red
Sestal 2014,Spain,Mallorca,Ses Talaioles,4.2,0.05842665368296596,0.30079072219293623,2014,Red
Pomerol 2012,France,Pomerol,Château Gombaude-Guillot,4.1,0.05842665368296596,0.6922509225092252,2012,Red
Priorat Cruor 2016,Spain,Priorat,Casa Gran del Siurana,4.1,0.05842665368296596,0.18808645229309434,2016,Red
Domaine de la Madone Beaujolais Le Perréon 2018,France,Beaujolais,Jean-Marc Despres,3.7,0.05842665368296596,0.05819715340010543,2018,Red
Saint-Estèphe 2016,France,Saint-Estèphe,Château Clauzet,3.8,0.05842665368296596,0.22772799156562995,2016,Red
Valpolicella Superiore 2014,Italy,Valpolicella,Allegrini,3.7,0.7421576128538653,0.10553505535055352,2014,Red
The Scribbler Cabernet - Shiraz 2013,Australia,Barossa Valley,Yalumba,3.6,0.7428531682548529,0.18566157090142332,2013,Red
Boom Boom! Syrah 2016,United States,Columbia Valley,Charles Smith,3.5,0.7428531682548529,0.16099103848181343,2016,Red
Margaux (Grand Cru Classé) 2010,France,Margaux,Château Prieuré-Lichine,4.2,0.7435487236558407,0.7996837111228255,2010,Red
Crianza Tempranillo 2016,Spain,Rioja,Baigorri,3.8,0.7456353898588037,0.09963099630996311,2016,Red
Berola 2014,Spain,Campo de Borja,Borsao,3.9,0.7463309452597914,0.11966262519768056,2014,Red
Blaufränkisch 2017,Austria,Burgenland,Rosi Schuster,3.7,0.059122209083953645,0.12387981022667371,2017,Red
Spätburgunder 2017,Germany,Ahr,Jean Stodden,3.5,0.059122209083953645,0.09752240379546653,2017,Red
Brunello di Montalcino Riserva 2011,Italy,Brunello di Montalcino,Biondi-Santi,4.5,0.059122209083953645,1.0,2011,Red
Cabernet Sauvignon 2015,Argentina,Uco Valley,DiamAndes,3.8,0.059122209083953645,0.1459146020031629,2015,Red
Italian Collection Tosca 2011,South Africa,Stellenbosch,Morgenster Estate,4.0,0.059122209083953645,0.2231945176594623,2011,Red
Cabernet Sauvignon 2016,South Africa,Stellenbosch,Meerlust,4.1,0.059122209083953645,0.19177648919346338,2016,Red
Saint-Émilion Grand Cru (Grand Cru Classé) 2005,France,Saint-Émilion Grand Cru,Clos des Jacobins,4.2,0.059122209083953645,0.588297311544544,2005,Red
Nero d'Avola 2018,Italy,Terre Siciliane,Fatascia,3.6,0.059122209083953645,0.046178176067474964,2018,Red
Givry 2017,France,Givry,Joseph Drouhin,3.9,0.059122209083953645,0.1713231418028466,2017,Red
Bordeaux Réserve Rouge 2015,France,Bordeaux,Château Rauzan Despagne,3.4,0.059122209083953645,0.16605166051660517,2015,Red
Bricco Dei Merli Barbera d'Alba 2014,Italy,Barbera d'Alba,Elvio Cogno,3.6,0.059122209083953645,0.1771217712177122,2014,Red
Bandol Rouge 2007,France,Bandol,Gros' Noré,3.9,0.059122209083953645,0.5888244596731682,2007,Red
Teldeschi Vineyard Zinfandel 2016,United States,Dry Creek Valley,Ravenswood,4.0,0.059122209083953645,0.32472324723247237,2016,Red
Ornato Barolo 2015,Italy,Barolo,Pio Cesare,4.2,0.059122209083953645,0.8309963099630996,2015,Red
Colledilà Chianti Classico Gran Selezione 2016,Italy,Chianti Classico,Ricasoli,4.2,0.059122209083953645,0.441222983658408,2016,Red
Pomerol 2013,France,Pomerol,Château La Grave (Trigant de Boisset),3.8,0.059122209083953645,0.29573010015814444,2013,Red
1921 Primitivo di Manduria Riserva 2012,Italy,Primitivo di Manduria,Varvaglione,4.1,0.059122209083953645,0.3874538745387454,2012,Red
Martelo Reserva 2012,Spain,Rioja,Torre de Oña,4.0,0.059122209083953645,0.26631523458091727,2012,Red
Rosso di Montepulciano Prugnolo 2017,Italy,Rosso di Montepulciano,Boscarelli,3.7,0.059122209083953645,0.10279388508170798,2017,Red
Valley Oaks Cabernet Sauvignon 2016,United States,California,Fetzer,3.6,0.7491131668637422,0.08476541908276225,2016,Red
Saint-Julien (Grand Cru Classé) 2005,France,Saint-Julien,Château Branaire-Ducru,4.2,0.7498087222647298,0.9045861887190301,2005,Red
The Pundit 2016,United States,Columbia Valley,Tenet Wines,3.9,0.7505042776657175,0.2618871903004744,2016,Red
Pinot Noir 2016,United States,Los Carneros,Black Stallion,3.9,0.7511998330667052,0.328624143384291,2016,Red
Don Maximiano Founder's Reserve 2015,Chile,Aconcagua Valley,Errazuriz,4.4,0.7518953884676929,0.8481813389562467,2015,Red
Marne 180 Amarone della Valpolicella 2015,Italy,Amarone della Valpolicella,Tedeschi,4.3,0.7518953884676929,0.30311017395888246,2015,Red
Chronicon Montepulciano d'Abruzzo 2013,Italy,Montepulciano d'Abruzzo,Cantina Zaccagnini,3.9,0.7518953884676929,0.09277807063784924,2013,Red
Emilien 2015,France,Côtes de Bordeaux,Château le Puy,4.0,0.7518953884676929,0.3874538745387454,2015,Red
Pinot Nero 2016,Italy,Südtirol - Alto Adige,Castel Sallegg,3.6,0.05981776448494133,0.08803373748023194,2016,Red
Single Estate Red 2015,Portugal,Alentejano,Azamor,3.9,0.05981776448494133,0.06852925672113863,2015,Red
Pinot Noir 2018,Austria,Neusiedlersee,Pittnauer,3.8,0.05981776448494133,0.09277807063784924,2018,Red
Fronsac 2013,France,Fronsac,Château Moulin Haut-Laroque,3.8,0.05981776448494133,0.15129151291512916,2013,Red
Pinot Noir 2018,Germany,Pfalz,Matthias Gaul,3.7,0.05981776448494133,0.07116499736425935,2018,Red
Vürsù Barbaresco Gallina 2014,Italy,Barbaresco,La Spinetta,4.3,0.05981776448494133,1.0,2014,Red
Montesodi Toscana 2016,Italy,Toscana,Castello Nipozzano,4.2,0.05981776448494133,0.4366895097522404,2016,Red
Colle Ambro Rosso Piceno 2017,Italy,Rosso Piceno,Garofoli,3.5,0.05981776448494133,0.05007907221929362,2017,Red
AN/2 2018,Spain,Mallorca,Ànima Negra,4.1,0.05981776448494133,0.17754348972061149,2018,Red
Oraison Côtes du Rhône 2016,France,Côtes-du-Rhône,Badet Clement,3.4,0.05981776448494133,0.056404849762783336,2016,Red
Etna San Lorenzo Rosso 2017,Italy,Etna,Tenuta delle Terre Nere,4.2,0.05981776448494133,0.3874538745387454,2017,Red
Negroamaro 2017,Italy,Puglia,A Mano,3.5,0.05981776448494133,0.03795466526093832,2017,Red
Breg Rosso 2004,Italy,Venezia Giulia,Gravner,4.2,0.05981776448494133,0.9741697416974169,2004,Red
Gigondas Le Claux 2011,France,Gigondas,Château de Saint Cosme,4.3,0.05981776448494133,0.5988402741170269,2011,Red
